City,Cloudiness (%),Country,Date,Humidity (%),Latitude,Longitude,Temperature,Wind Speed (MPH)
Tual,100.0,ID,1613092907.0,76.0,-5.6667,132.75,83.97,11.3
Fort Nelson,75.0,CA,1613092907.0,60.0,58.8053,-122.7002,-2.2,2.3
Matamoros,40.0,MX,1613092908.0,12.0,25.5333,-103.25,75.2,13.24
Zheshart,100.0,RU,1613092908.0,91.0,62.0731,49.5733,-6.47,4.18
Sergeevka,62.0,KZ,1613092908.0,91.0,53.88,67.4158,-6.36,5.39
Solon,1.0,US,1613092615.0,73.0,41.3898,-81.4412,19.99,8.05
Disraeli,35.0,CA,1613092807.0,59.0,45.9001,-71.3491,5.0,7.0
Paamiut,100.0,GL,1613092908.0,86.0,61.994,-49.6678,26.37,9.24
Nanortalik,100.0,GL,1613092908.0,88.0,60.1432,-45.2371,28.69,12.17
Srednekolymsk,0.0,RU,1613092909.0,84.0,67.45,153.6833,-24.09,5.08
Bengkulu,100.0,ID,1613092909.0,78.0,-3.8004,102.2655,78.98,4.16
Ambilobe,29.0,MG,1613092909.0,93.0,-13.2,49.05,73.18,2.91
Klaksvík,75.0,FO,1613092909.0,69.0,62.2266,-6.589,33.8,13.8
Nuuk,90.0,GL,1613092910.0,79.0,64.1835,-51.7216,21.2,12.66
Singaraja,100.0,ID,1613092910.0,72.0,-8.112,115.0882,81.95,2.42
La Crosse,90.0,US,1613092910.0,71.0,43.8014,-91.2396,1.99,10.36
Waipawa,90.0,NZ,1613092910.0,77.0,-41.4122,175.5153,64.99,18.41
Abu Kamal,27.0,SY,1613092910.0,58.0,34.4506,40.9171,53.92,1.66
Comacchio,99.0,IT,1613092910.0,61.0,44.6975,12.1858,44.6,14.97
Nuoro,0.0,IT,1613092910.0,54.0,40.3211,9.3297,51.8,10.36
Maniago,2.0,IT,1613092911.0,66.0,46.1706,12.7078,34.0,3.29
Marshfield,90.0,US,1613092912.0,60.0,44.6689,-90.1718,1.0,5.75
La Ronge,100.0,CA,1613092912.0,63.0,55.1001,-105.2842,-16.6,6.91
Broome,1.0,US,1613092912.0,79.0,42.2506,-75.833,16.0,9.22
Mana,92.0,GF,1613092912.0,83.0,5.6592,-53.7767,78.22,12.06
Korčula,20.0,HR,1613092912.0,37.0,42.9622,17.1369,33.8,24.16
Pak Phanang,40.0,TH,1613092912.0,94.0,8.3511,100.202,80.6,4.61
Kropotkin,100.0,RU,1613092912.0,78.0,45.4375,40.5756,52.0,8.52
Mweka,100.0,CD,1613092913.0,90.0,-4.85,21.5667,71.38,1.74
Ibicaraí,0.0,BR,1613092913.0,74.0,-14.865,-39.5875,80.6,5.75
Sesimbra,40.0,PT,1613092913.0,94.0,38.4445,-9.1015,57.2,11.5
Thaba-Tseka,95.0,LS,1613092913.0,64.0,-29.522,28.6084,49.69,1.12
Tongren,81.0,CN,1613092913.0,82.0,27.7172,109.1853,52.86,1.03
La Santisima Trinidad,100.0,BO,1613092914.0,90.0,-14.8333,-64.9,69.33,4.41
Srostki,17.0,RU,1613092914.0,87.0,52.4189,85.7022,-18.76,3.8
Verāval,0.0,IN,1613092914.0,41.0,20.9,70.3667,69.24,8.3
Río Gallegos,0.0,AR,1613092914.0,43.0,-51.6226,-69.2181,53.6,21.85
Broken Hill,40.0,AU,1613092914.0,44.0,-31.95,141.4333,80.6,12.66
Almenara,100.0,BR,1613092914.0,84.0,-16.1836,-40.6944,71.17,2.26
Vostok,100.0,RU,1613092914.0,93.0,46.4856,135.8833,23.63,4.29
Bellevue,90.0,US,1613092696.0,80.0,47.6104,-122.2007,33.01,5.75
Allanridge,1.0,ZA,1613092915.0,85.0,-27.7543,26.6438,64.0,6.96
Bagotville,75.0,AU,1613092915.0,57.0,-28.9833,153.4167,82.4,5.75
Erenhot,28.0,CN,1613092915.0,87.0,43.6475,111.9767,17.06,6.31
Pestretsy,75.0,RU,1613092915.0,78.0,55.7531,49.6545,6.8,6.71
Romans-sur-Isère,99.0,FR,1613092915.0,88.0,45.0464,5.0562,30.0,3.94
Manga,0.0,BF,1613092915.0,17.0,11.6636,-1.0731,75.42,6.93
Luba,20.0,GQ,1613092916.0,89.0,3.4568,8.5547,80.6,6.91
Abilene,90.0,US,1613092916.0,86.0,32.4487,-99.7331,26.6,8.05
Harper,43.0,LR,1613092916.0,88.0,4.375,-7.7169,78.93,6.53
Esso,42.0,RU,1613092916.0,87.0,55.9333,158.7,18.36,2.59
Victor Harbor,82.0,AU,1613092916.0,56.0,-35.5667,138.6167,69.01,10.0
Ygatimi,0.0,PY,1613092916.0,93.0,-24.0833,-55.5,68.54,1.03
Māgadi,40.0,IN,1613092916.0,94.0,12.9667,77.2333,57.2,1.14
Muros,0.0,ES,1613092916.0,93.0,42.7762,-9.0603,55.0,13.0
Båtsfjord,97.0,NO,1613092916.0,91.0,70.6345,29.7185,20.34,10.02
Utinga,20.0,BR,1613092917.0,78.0,-5.8172,-35.3954,80.6,8.05
Fort Saint James,100.0,CA,1613092917.0,86.0,54.4333,-124.25,-7.65,1.95
Sterling,90.0,US,1613092906.0,69.0,39.0062,-77.4286,32.0,9.22
Fare,22.0,PF,1613092917.0,67.0,-16.7,-151.0167,81.93,12.37
Doha,0.0,QA,1613092917.0,82.0,25.2867,51.5333,64.4,8.05
Ballarat,0.0,AU,1613092718.0,56.0,-37.5662,143.8496,73.0,1.01
Abéché,0.0,TD,1613092918.0,32.0,13.8292,20.8324,63.28,6.67
Sotik Post,88.0,KE,1613092918.0,95.0,-0.7813,35.3416,56.98,1.5
Pedernales,0.0,DO,1613092918.0,56.0,18.0384,-71.744,77.13,10.98
Mitsamiouli,68.0,KM,1613092918.0,77.0,-11.3847,43.2844,81.57,14.05
Mastic Beach,1.0,US,1613092918.0,43.0,40.7668,-72.8521,28.4,9.22
Sungai Penuh,34.0,ID,1613092919.0,82.0,-2.0833,101.3833,69.96,1.9
Taltal,0.0,CL,1613092919.0,69.0,-25.4,-70.4833,66.76,3.27
Rocky River,90.0,US,1613092862.0,73.0,41.4756,-81.8393,21.2,9.22
Barstow,1.0,US,1613092647.0,24.0,34.8986,-117.0228,71.6,4.61
Nantucket,1.0,US,1613092832.0,54.0,41.2835,-70.0995,28.4,12.66
Wattegama,1.0,LK,1613092921.0,100.0,6.7989,81.4808,69.8,3.44
Batemans Bay,100.0,AU,1613092922.0,94.0,-35.7167,150.1833,79.0,5.32
Montefiascone,3.0,IT,1613092922.0,84.0,42.5393,12.0362,44.01,10.0
Helena,90.0,US,1613092680.0,59.0,46.5927,-112.0361,-9.4,9.22
Seoul,93.0,KR,1613092805.0,81.0,37.5683,126.9778,37.4,3.44
Kutum,0.0,SD,1613092922.0,34.0,14.2,24.6667,60.24,8.97
Galesong,20.0,ID,1613092923.0,83.0,-5.3166,119.3661,82.4,2.3
Dombarovskiy,100.0,RU,1613092923.0,98.0,50.7587,59.5386,32.22,11.18
Ushtobe,100.0,KZ,1613092923.0,97.0,45.2514,77.9838,21.58,6.42
Opuwo,94.0,NA,1613092873.0,77.0,-18.0607,13.84,65.41,4.94
Kapoeta,25.0,SS,1613092923.0,35.0,4.7717,33.5903,77.83,4.25
Lishan,31.0,CN,1613092923.0,64.0,31.8576,113.2951,55.17,3.27
Kamenka,100.0,RU,1613092924.0,96.0,51.3223,42.7678,28.0,9.69
Batagay-Alyta,100.0,RU,1613092924.0,83.0,67.8006,130.4114,-8.82,2.28
Puerto Escondido,1.0,MX,1613092924.0,78.0,15.85,-97.0667,78.8,6.06
Mariental,96.0,NA,1613092924.0,40.0,-24.6333,17.9667,79.83,3.71
Celestún,42.0,MX,1613092924.0,82.0,20.8667,-90.4,76.75,9.08
Mayumba,100.0,GA,1613092630.0,86.0,-3.432,10.6554,78.94,4.79
Polovinnoye,67.0,RU,1613092925.0,91.0,54.7914,65.9864,-8.52,6.62
Salinópolis,100.0,BR,1613092925.0,86.0,-0.6136,-47.3561,79.38,11.25
Rincon,90.0,US,1613092880.0,88.0,32.296,-81.2354,62.01,9.22
Myski,0.0,RU,1613092925.0,82.0,53.709,87.8014,-21.66,2.57
Pecos,90.0,US,1613092925.0,80.0,31.4229,-103.4932,35.6,9.22
Olafsvik,98.0,IS,1613092925.0,75.0,64.8945,-23.7142,38.46,18.19
Okha,100.0,RU,1613092926.0,97.0,53.5739,142.9478,16.77,6.08
Santa Vitória,99.0,BR,1613092926.0,83.0,-18.8386,-50.1214,72.21,2.93
Chapais,75.0,CA,1613092926.0,71.0,49.7834,-74.8492,-4.0,12.66
Ketchikan,1.0,US,1613092704.0,30.0,55.3422,-131.6461,24.8,21.85
Fortuna,90.0,US,1613092926.0,100.0,40.5982,-124.1573,51.01,9.22
Port Lincoln,99.0,AU,1613092926.0,63.0,-34.7333,135.8667,63.81,12.17
Teya,100.0,RU,1613092927.0,84.0,60.3778,92.6267,-14.85,7.07
Brae,90.0,GB,1613092927.0,65.0,60.3964,-1.353,37.4,25.32
Cazones de Herrera,75.0,MX,1613092927.0,78.0,20.7167,-97.3167,78.8,9.22
Tokmak,100.0,UA,1613092927.0,76.0,47.2514,35.7058,46.18,11.83
Jasper,90.0,US,1613092682.0,79.0,37.2001,-94.3502,16.0,13.8
Lethem,11.0,GY,1613092927.0,62.0,3.3803,-59.7968,81.05,12.35
Kailua,40.0,US,1613092927.0,57.0,21.4022,-157.7394,80.6,11.5
Sechura,99.0,PE,1613092928.0,73.0,-5.5569,-80.8222,77.36,10.98
Gijón,100.0,ES,1613092928.0,87.0,43.5357,-5.6615,55.0,6.38
Banda Aceh,16.0,ID,1613092928.0,77.0,5.5577,95.3222,79.43,4.76
Basco,0.0,PH,1613092928.0,76.0,20.4487,121.9702,74.05,13.82
San Patricio,90.0,US,1613092928.0,93.0,28.017,-97.5169,39.2,18.41
Launceston,24.0,AU,1613092776.0,52.0,-41.45,147.1667,68.0,20.71
